ano,mes,sigla_uf,tipo_veiculo,quantidade
2009,7,MG,bonde,0
2009,2,MG,bonde,0
2009,3,MG,bonde,0
2009,11,MG,bonde,0
2009,8,MG,bonde,0
2009,9,MG,bonde,0
2009,4,MG,bonde,0
2010,2,MG,bonde,0
2010,9,MG,bonde,0
2010,6,MG,bonde,0
2010,11,MG,bonde,0
2010,3,MG,bonde,0
2010,1,MG,bonde,0
2010,12,MG,bonde,0
2010,4,MG,bonde,0
2010,8,MG,bonde,0
2010,7,MG,bonde,0
2010,5,MG,bonde,0
2010,10,MG,bonde,0
2011,11,MG,bonde,0
2011,9,MG,bonde,0
2011,7,MG,bonde,0
2011,12,MG,bonde,0
2011,3,MG,bonde,0
2011,6,MG,bonde,0
2011,2,MG,bonde,0
2011,8,MG,bonde,0
2011,1,MG,bonde,0
2011,4,MG,bonde,0
2011,5,MG,bonde,0
2011,10,MG,bonde,0
2012,7,MG,bonde,0
2012,9,MG,bonde,0
2012,4,MG,bonde,0
2012,11,MG,bonde,0
2012,5,MG,bonde,0
2012,8,MG,bonde,0
2012,1,MG,bonde,0
2012,10,MG,bonde,0
2012,12,MG,bonde,0
2012,6,MG,bonde,0
2012,3,MG,bonde,0
2012,2,MG,bonde,0
2013,6,MG,bonde,0
2013,10,MG,bonde,0
2013,8,MG,bonde,0
2013,12,MG,bonde,0
2013,5,MG,bonde,0
2013,9,MG,bonde,0
2013,7,MG,bonde,0
2013,11,MG,bonde,0
2013,4,MG,bonde,0
2013,1,MG,bonde,0
2013,2,MG,bonde,0
2013,3,MG,bonde,0
2014,3,MG,bonde,0
2014,6,MG,bonde,0
2014,10,MG,bonde,0
2014,12,MG,bonde,0
2014,11,MG,bonde,0
2014,7,MG,bonde,0
2014,2,MG,bonde,0
2014,1,MG,bonde,0
2014,9,MG,bonde,0
2014,8,MG,bonde,0
2014,4,MG,bonde,0
2014,5,MG,bonde,0
2015,6,MG,bonde,0
2015,3,MG,bonde,0
2015,1,MG,bonde,0
2015,5,MG,bonde,0
2015,2,MG,bonde,0
2015,8,MG,bonde,0
2015,12,MG,bonde,0
2015,4,MG,bonde,0
2015,11,MG,bonde,0
2015,9,MG,bonde,0
2015,10,MG,bonde,0
2015,7,MG,bonde,0
2016,7,MG,bonde,0
2016,1,MG,bonde,0
2016,3,MG,bonde,0
2016,2,MG,bonde,0
2016,9,MG,bonde,0
2016,11,MG,bonde,0
2016,4,MG,bonde,0
2016,8,MG,bonde,0
2016,6,MG,bonde,0
2016,10,MG,bonde,0
2016,12,MG,bonde,0
2016,5,MG,bonde,0
2017,3,MG,bonde,0
2017,7,MG,bonde,0
2017,2,MG,bonde,0
2017,12,MG,bonde,0
2017,5,MG,bonde,0
2017,6,MG,bonde,0
2017,11,MG,bonde,0
2017,4,MG,bonde,0
2017,10,MG,bonde,0
2017,1,MG,bonde,0
2017,9,MG,bonde,0
2017,8,MG,bonde,0
2018,7,MG,bonde,0
2018,12,MG,bonde,0
2018,10,MG,bonde,0
2018,9,MG,bonde,0
2018,1,MG,bonde,0
2018,3,MG,bonde,0
2018,11,MG,bonde,0
2018,4,MG,bonde,0
2018,5,MG,bonde,0
2018,8,MG,bonde,0
2018,6,MG,bonde,0
2018,2,MG,bonde,0
2019,5,MG,bonde,0
2019,6,MG,bonde,0
2019,12,MG,bonde,0
2019,3,MG,bonde,0
2019,9,MG,bonde,0
2019,2,MG,bonde,0
2019,1,MG,bonde,0
2019,4,MG,bonde,0
2019,7,MG,bonde,0
2019,8,MG,bonde,0
2019,11,MG,bonde,0
2019,10,MG,bonde,0
2020,10,MG,bonde,0
2020,5,MG,bonde,0
2020,2,MG,bonde,0
2020,4,MG,bonde,0
2020,1,MG,bonde,0
2020,8,MG,bonde,0
2020,11,MG,bonde,0
2020,7,MG,bonde,0
2020,9,MG,bonde,0
2020,6,MG,bonde,0
2020,12,MG,bonde,0
2020,3,MG,bonde,0
2021,11,MG,bonde,0
2021,2,MG,bonde,0
2021,12,MG,bonde,0
2021,3,MG,bonde,0
2021,9,MG,bonde,0
2021,7,MG,bonde,0
2021,1,MG,bonde,0
2021,5,MG,bonde,0
2021,10,MG,bonde,0
2021,6,MG,bonde,0
2021,4,MG,bonde,0
2021,8,MG,bonde,0
2022,12,MG,bonde,0
2022,1,MG,bonde,0
2022,10,MG,bonde,0
2022,4,MG,bonde,0
2022,2,MG,bonde,0
2022,6,MG,bonde,0
2022,8,MG,bonde,0
2022,5,MG,bonde,0
2022,7,MG,bonde,0
2022,9,MG,bonde,0
2022,3,MG,bonde,0
2022,11,MG,bonde,0
2023,12,MG,bonde,0
2023,1,MG,bonde,0
2023,9,MG,bonde,0
2023,10,MG,bonde,0
2023,7,MG,bonde,0
2023,2,MG,bonde,0
2023,5,MG,bonde,0
2023,6,MG,bonde,0
2023,11,MG,bonde,0
2023,4,MG,bonde,0
2023,3,MG,bonde,0
2023,8,MG,bonde,0
2003,4,MG,onibus,36127
2003,6,MG,onibus,36334
2003,11,MG,onibus,36875
2003,5,MG,onibus,36214
2003,7,MG,onibus,36504
2003,1,MG,onibus,35847
2003,3,MG,onibus,36014
2003,9,MG,onibus,
2003,10,MG,onibus,36785
2003,2,MG,onibus,35910
2003,12,MG,onibus,37017
2003,8,MG,onibus,
2004,3,MG,onibus,37376
2004,11,MG,onibus,38726
2004,4,MG,onibus,37735
2004,7,MG,onibus,38339
2004,12,MG,onibus,38926
2004,6,MG,onibus,38215
2004,9,MG,onibus,38549
2004,8,MG,onibus,38489
2004,10,MG,onibus,38620
2004,5,MG,onibus,38123
2005,2,MG,onibus,39141
2005,3,MG,onibus,39450
2005,10,MG,onibus,40846
2005,1,MG,onibus,39007
2005,12,MG,onibus,41298
2005,5,MG,onibus,39936
2005,6,MG,onibus,40184
2005,11,MG,onibus,41034
2005,4,MG,onibus,39755
2005,8,MG,onibus,40556
2005,9,MG,onibus,40702
2005,7,MG,onibus,40376
2006,2,MG,onibus,41583
2006,6,MG,onibus,42585
2006,12,MG,onibus,43678
2006,11,MG,onibus,43516
2006,3,MG,onibus,41764
2006,5,MG,onibus,42225
2006,8,MG,onibus,43170
2006,9,MG,onibus,43366
2006,7,MG,onibus,42758
2006,1,MG,onibus,41460
2006,4,MG,onibus,41939
2006,10,MG,onibus,43470
2007,9,MG,onibus,45570
2007,12,MG,onibus,46358
2007,1,MG,onibus,43810
2007,4,MG,onibus,44282
2007,3,MG,onibus,44178
2007,5,MG,onibus,44529
2007,6,MG,onibus,44791
2007,2,MG,onibus,43946
2007,8,MG,onibus,45339
2007,10,MG,onibus,45868
2007,7,MG,onibus,45082
2007,11,MG,onibus,46108
2008,12,MG,onibus,49536
2008,1,MG,onibus,46609
2008,3,MG,onibus,47222
2008,4,MG,onibus,47523
2008,6,MG,onibus,48112
2008,10,MG,onibus,49061
2008,11,MG,onibus,49264
2008,5,MG,onibus,47810
2008,8,MG,onibus,48591
2008,9,MG,onibus,48786
2008,2,MG,onibus,46609
2008,7,MG,onibus,48381
2009,11,MG,onibus,52570
2009,2,MG,onibus,49993
2009,6,MG,onibus,51054
2009,3,MG,onibus,50209
2009,8,MG,onibus,51662
2009,12,MG,onibus,52908
2009,5,MG,onibus,50760
2009,10,MG,onibus,52226
2009,7,MG,onibus,51262
2009,4,MG,onibus,50317
2009,1,MG,onibus,49800
2009,9,MG,onibus,51871
2010,10,MG,onibus,55770
2010,4,MG,onibus,54102
2010,3,MG,onibus,53755
2010,2,MG,onibus,53469
2010,6,MG,onibus,54567
2010,12,MG,onibus,56297
2010,8,MG,onibus,55103
2010,7,MG,onibus,54895
2010,11,MG,onibus,56050
2010,9,MG,onibus,55369
2010,1,MG,onibus,53206
2010,5,MG,onibus,54399
2011,12,MG,onibus,60545
2011,9,MG,onibus,59485
2011,6,MG,onibus,58462
2011,7,MG,onibus,58817
2011,10,MG,onibus,59870
2011,3,MG,onibus,57260
2011,2,MG,onibus,56914
2011,5,MG,onibus,58096
2011,11,MG,onibus,60169
2011,1,MG,onibus,56664
2011,8,MG,onibus,59119
2011,4,MG,onibus,57620
2012,2,MG,onibus,61084
2012,9,MG,onibus,63007
2012,11,MG,onibus,63517
2012,10,MG,onibus,63323
2012,12,MG,onibus,63685
2012,1,MG,onibus,60789
2012,3,MG,onibus,61437
2012,7,MG,onibus,62480
2012,4,MG,onibus,61742
2012,5,MG,onibus,62026
2012,6,MG,onibus,62300
2012,8,MG,onibus,62865
2013,4,MG,onibus,64780
2013,6,MG,onibus,65306
2013,10,MG,onibus,66911
2013,8,MG,onibus,66224
2013,5,MG,onibus,65025
2013,9,MG,onibus,66560
2013,12,MG,onibus,67366
2013,2,MG,onibus,64251
2013,1,MG,onibus,63889
2013,7,MG,onibus,65592
2013,11,MG,onibus,67142
2013,3,MG,onibus,64509
2014,8,MG,onibus,69974
2014,6,MG,onibus,69504
2014,10,MG,onibus,70249
2014,2,MG,onibus,67966
2014,3,MG,onibus,68413
2014,4,MG,onibus,68801
2014,12,MG,onibus,70618
2014,11,MG,onibus,70390
2014,1,MG,onibus,67516
2014,7,MG,onibus,69708
2014,5,MG,onibus,69171
2014,9,MG,onibus,70117
2015,6,MG,onibus,71529
2015,5,MG,onibus,71418
2015,3,MG,onibus,71228
2015,12,MG,onibus,71950
2015,9,MG,onibus,71808
2015,4,MG,onibus,71310
2015,7,MG,onibus,71651
2015,10,MG,onibus,71840
2015,1,MG,onibus,70832
2015,2,MG,onibus,71032
2015,8,MG,onibus,71690
2015,11,MG,onibus,71888
2016,8,MG,onibus,73009
2016,2,MG,onibus,72127
2016,3,MG,onibus,72321
2016,12,MG,onibus,73318
2016,7,MG,onibus,72705
2016,4,MG,onibus,72363
2016,6,MG,onibus,72496
2016,9,MG,onibus,73130
2016,10,MG,onibus,73171
2016,11,MG,onibus,73237
2016,1,MG,onibus,72047
2016,5,MG,onibus,72387
2017,4,MG,onibus,74004
2017,8,MG,onibus,74940
2017,11,MG,onibus,75480
2017,7,MG,onibus,74768
2017,9,MG,onibus,75187
2017,3,MG,onibus,73766
2017,1,MG,onibus,73430
2017,6,MG,onibus,74532
2017,10,MG,onibus,75345
2017,12,MG,onibus,75613
2017,2,MG,onibus,73605
2017,5,MG,onibus,74285
2018,9,MG,onibus,77474
2018,7,MG,onibus,76973
2018,5,MG,onibus,76168
2018,3,MG,onibus,76042
2018,1,MG,onibus,75765
2018,11,MG,onibus,77936
2018,8,MG,onibus,77271
2018,4,MG,onibus,76076
2018,2,MG,onibus,75868
2018,10,MG,onibus,77729
2018,6,MG,onibus,76343
2018,12,MG,onibus,78114
2019,9,MG,onibus,80410
2019,2,MG,onibus,78672
2019,12,MG,onibus,80970
2019,5,MG,onibus,79414
2019,6,MG,onibus,79662
2019,7,MG,onibus,79932
2019,4,MG,onibus,79232
2019,10,MG,onibus,80669
2019,1,MG,onibus,78451
2019,11,MG,onibus,80854
2019,3,MG,onibus,78896
2019,8,MG,onibus,80192
2020,10,MG,onibus,82896
2020,8,MG,onibus,82503
2020,1,MG,onibus,81145
2020,2,MG,onibus,81250
2020,9,MG,onibus,82733
2020,5,MG,onibus,81748
2020,7,MG,onibus,82232
2020,3,MG,onibus,81441
2020,6,MG,onibus,81972
2020,11,MG,onibus,83055
2020,12,MG,onibus,83173
2020,4,MG,onibus,81518
2021,1,MG,onibus,83269
2021,8,MG,onibus,84857
2021,6,MG,onibus,84324
2021,7,MG,onibus,84582
2021,10,MG,onibus,85248
2021,12,MG,onibus,85509
2021,9,MG,onibus,85030
2021,5,MG,onibus,84128
2021,11,MG,onibus,85353
2021,2,MG,onibus,83440
2021,4,MG,onibus,83960
2021,3,MG,onibus,83768
2022,2,MG,onibus,85856
2022,1,MG,onibus,85666
2022,5,MG,onibus,86321
2022,4,MG,onibus,86177
2022,3,MG,onibus,86001
2022,12,MG,onibus,87574
2022,10,MG,onibus,87122
2022,6,MG,onibus,86454
2022,8,MG,onibus,86777
2022,9,MG,onibus,87020
2022,11,MG,onibus,87375
2022,7,MG,onibus,86559
2023,7,MG,onibus,89208
2023,6,MG,onibus,88977
2023,4,MG,onibus,88509
2023,12,MG,onibus,90772
2023,11,MG,onibus,90438
2023,1,MG,onibus,87835
2023,3,MG,onibus,88370
2023,2,MG,onibus,88038
2023,9,MG,onibus,89797
2023,10,MG,onibus,90081
2023,5,MG,onibus,88782
2023,8,MG,onibus,89468
2003,6,MG,outros,989
2003,3,MG,outros,1001
2003,10,MG,outros,976
2003,5,MG,outros,992
2003,2,MG,outros,1002
2003,12,MG,outros,976
2003,8,MG,outros,
2003,11,MG,outros,974
2003,1,MG,outros,1005
2003,4,MG,outros,993
2003,9,MG,outros,
2003,7,MG,outros,985
2004,8,MG,outros,955
2004,10,MG,outros,954
2004,12,MG,outros,946
2004,4,MG,outros,965
2004,5,MG,outros,965
2004,3,MG,outros,967
2004,7,MG,outros,957
2004,11,MG,outros,952
2004,9,MG,outros,954
2004,6,MG,outros,964
2005,2,MG,outros,946
2005,3,MG,outros,945
2005,7,MG,outros,941
2005,10,MG,outros,938
2005,4,MG,outros,944
2005,6,MG,outros,941
2005,12,MG,outros,939
2005,5,MG,outros,944
2005,1,MG,outros,945
2005,9,MG,outros,937
2005,8,MG,outros,939
2005,11,MG,outros,937
2006,1,MG,outros,937
2006,11,MG,outros,930
2006,10,MG,outros,929
2006,9,MG,outros,929
2006,3,MG,outros,934
2006,4,MG,outros,934
2006,6,MG,outros,935
2006,5,MG,outros,934
2006,8,MG,outros,931
2006,12,MG,outros,927
2006,7,MG,outros,934
2006,2,MG,outros,936
2007,2,MG,outros,925
2007,12,MG,outros,883
2007,7,MG,outros,912
2007,4,MG,outros,924
2007,9,MG,outros,896
2007,6,MG,outros,915
2007,1,MG,outros,927
2007,3,MG,outros,924
2007,11,MG,outros,887
2007,10,MG,outros,893
2007,8,MG,outros,906
2007,5,MG,outros,920
2008,7,MG,outros,878
2008,8,MG,outros,881
2008,9,MG,outros,880
2008,10,MG,outros,881
2008,2,MG,outros,881
2008,5,MG,outros,876
2008,4,MG,outros,877
2008,11,MG,outros,882
2008,12,MG,outros,883
2008,1,MG,outros,881
2008,3,MG,outros,876
2008,6,MG,outros,877
2009,7,MG,outros,857
2009,11,MG,outros,862
2009,12,MG,outros,861
2009,5,MG,outros,855
2009,10,MG,outros,862
2009,8,MG,outros,859
2009,2,MG,outros,891
2009,6,MG,outros,856
2009,4,MG,outros,851
2009,3,MG,outros,848
2009,1,MG,outros,889
2009,9,MG,outros,860
2010,3,MG,outros,864
2010,12,MG,outros,878
2010,6,MG,outros,871
2010,9,MG,outros,876
2010,5,MG,outros,866
2010,1,MG,outros,859
2010,7,MG,outros,873
2010,11,MG,outros,878
2010,2,MG,outros,859
2010,4,MG,outros,864
2010,10,MG,outros,875
2010,8,MG,outros,878
2011,9,MG,outros,897
2011,1,MG,outros,881
2011,2,MG,outros,880
2011,11,MG,outros,896
2011,3,MG,outros,881
2011,4,MG,outros,884
2011,12,MG,outros,896
2011,7,MG,outros,888
2011,8,MG,outros,894
2011,5,MG,outros,890
2011,6,MG,outros,894
2011,10,MG,outros,896
2012,4,MG,outros,920
2012,5,MG,outros,922
2012,6,MG,outros,927
2012,8,MG,outros,922
2012,11,MG,outros,936
2012,2,MG,outros,906
2012,12,MG,outros,931
2012,1,MG,outros,899
2012,9,MG,outros,928
2012,7,MG,outros,921
2012,10,MG,outros,933
2012,3,MG,outros,915
2013,12,MG,outros,988
2013,4,MG,outros,957
2013,7,MG,outros,970
2013,5,MG,outros,957
2013,1,MG,outros,937
2013,11,MG,outros,982
2013,2,MG,outros,936
2013,9,MG,outros,975
2013,8,MG,outros,971
2013,3,MG,outros,952
2013,6,MG,outros,970
2013,10,MG,outros,980
2014,5,MG,outros,1008
2014,1,MG,outros,986
2014,7,MG,outros,1013
2014,4,MG,outros,1003
2014,6,MG,outros,1010
2014,12,MG,outros,1042
2014,3,MG,outros,997
2014,10,MG,outros,1026
2014,2,MG,outros,991
2014,11,MG,outros,1035
2014,9,MG,outros,1022
2014,8,MG,outros,1021
2015,5,MG,outros,1068
2015,8,MG,outros,1091
2015,11,MG,outros,1103
2015,12,MG,outros,1104
2015,3,MG,outros,1059
2015,4,MG,outros,1065
2015,6,MG,outros,1078
2015,1,MG,outros,1045
2015,9,MG,outros,1093
2015,7,MG,outros,1082
2015,10,MG,outros,1097
2015,2,MG,outros,1054
2016,6,MG,outros,1188
2016,1,MG,outros,1109
2016,12,MG,outros,1271
2016,5,MG,outros,1170
2016,10,MG,outros,1246
2016,4,MG,outros,1172
2016,7,MG,outros,1211
2016,3,MG,outros,1167
2016,9,MG,outros,1228
2016,2,MG,outros,1109
2016,11,MG,outros,1259
2016,8,MG,outros,1212
2017,11,MG,outros,1290
2017,10,MG,outros,1280
2017,8,MG,outros,1282
2017,12,MG,outros,1289
2017,7,MG,outros,1279
2017,9,MG,outros,1278
2017,3,MG,outros,1277
2017,4,MG,outros,1272
2017,2,MG,outros,1271
2017,1,MG,outros,1272
2017,5,MG,outros,1275
2017,6,MG,outros,1277
2018,9,MG,outros,1340
2018,11,MG,outros,1369
2018,3,MG,outros,1285
2018,7,MG,outros,1318
2018,8,MG,outros,1327
2018,5,MG,outros,1290
2018,1,MG,outros,1290
2018,6,MG,outros,1307
2018,12,MG,outros,1364
2018,10,MG,outros,1361
2018,2,MG,outros,1287
2018,4,MG,outros,1286
2019,3,MG,outros,1404
2019,10,MG,outros,1605
2019,5,MG,outros,1415
2019,11,MG,outros,1493
2019,4,MG,outros,1403
2019,6,MG,outros,1421
2019,2,MG,outros,1372
2019,1,MG,outros,1364
2019,12,MG,outros,1505
2019,7,MG,outros,1429
2019,9,MG,outros,1457
2019,8,MG,outros,1445
2020,1,MG,outros,1516
2020,11,MG,outros,1638
2020,6,MG,outros,1556
2020,5,MG,outros,1539
2020,10,MG,outros,1633
2020,8,MG,outros,1593
2020,9,MG,outros,1605
2020,3,MG,outros,1525
2020,2,MG,outros,1521
2020,12,MG,outros,1664
2020,4,MG,outros,1531
2020,7,MG,outros,1580
2021,4,MG,outros,1705
2021,7,MG,outros,1750
2021,12,MG,outros,1808
2021,8,MG,outros,1760
2021,10,MG,outros,1796
2021,6,MG,outros,1729
2021,2,MG,outros,1693
2021,3,MG,outros,1692
2021,9,MG,outros,1780
2021,1,MG,outros,1675
2021,11,MG,outros,1800
2021,5,MG,outros,1720
2022,5,MG,outros,24905
2022,3,MG,outros,24874
2022,7,MG,outros,24949
2022,8,MG,outros,2750
2022,6,MG,outros,24920
2022,10,MG,outros,2063
2022,12,MG,outros,2084
2022,11,MG,outros,2069
2022,4,MG,outros,24890
2022,9,MG,outros,2058
2022,2,MG,outros,24860
2022,1,MG,outros,1828
2023,8,MG,outros,2213
2023,9,MG,outros,2223
2023,12,MG,outros,2231
2023,10,MG,outros,2225
2023,1,MG,outros,2100
2023,11,MG,outros,2230
2023,7,MG,outros,2201
2023,4,MG,outros,2155
2023,2,MG,outros,2120
2023,5,MG,outros,2164
2023,3,MG,outros,2139
2023,6,MG,outros,2182
2003,7,MG,reboque,48711
2003,1,MG,reboque,47059
2003,6,MG,reboque,48292
2003,9,MG,reboque,
2003,10,MG,reboque,50169
2003,2,MG,reboque,47482
2003,5,MG,reboque,47987
2003,8,MG,reboque,
2003,11,MG,reboque,50496
2003,4,MG,reboque,47663
2003,12,MG,reboque,50900
2003,3,MG,reboque,47601
2004,8,MG,reboque,53956
2004,7,MG,reboque,53487
2004,11,MG,reboque,55079
2004,3,MG,reboque,51949
2004,4,MG,reboque,52266
2004,12,MG,reboque,55479
2004,6,MG,reboque,53000
2004,10,MG,reboque,54731
2004,5,MG,reboque,52616
2004,9,MG,reboque,54361
2005,9,MG,reboque,58649
2005,1,MG,reboque,55818
2005,3,MG,reboque,56479
2005,11,MG,reboque,59332
2005,6,MG,reboque,57506
2005,2,MG,reboque,56136
2005,8,MG,reboque,58245
2005,7,MG,reboque,57836
2005,5,MG,reboque,57141
2005,4,MG,reboque,56794
2005,10,MG,reboque,58981
2005,12,MG,reboque,59671
2006,5,MG,reboque,61396
2006,4,MG,reboque,60992
2006,9,MG,reboque,62612
2006,10,MG,reboque,63010
2006,1,MG,reboque,60014
2006,8,MG,reboque,67282
2006,12,MG,reboque,63702
2006,6,MG,reboque,61725
2006,3,MG,reboque,60717
2006,11,MG,reboque,63370
2006,7,MG,reboque,66827
2006,2,MG,reboque,60374
2007,1,MG,reboque,64073
2007,6,MG,reboque,66118
2007,3,MG,reboque,64889
2007,9,MG,reboque,67530
2007,2,MG,reboque,64455
2007,4,MG,reboque,65283
2007,7,MG,reboque,66576
2007,8,MG,reboque,67100
2007,12,MG,reboque,68724
2007,10,MG,reboque,67994
2007,5,MG,reboque,65710
2007,11,MG,reboque,68392
2008,6,MG,reboque,71208
2008,3,MG,reboque,69753
2008,9,MG,reboque,72931
2008,1,MG,reboque,69182
2008,8,MG,reboque,72439
2008,10,MG,reboque,73499
2008,4,MG,reboque,70247
2008,11,MG,reboque,73993
2008,2,MG,reboque,69182
2008,12,MG,reboque,74486
2008,7,MG,reboque,71863
2008,5,MG,reboque,70713
2009,2,MG,reboque,75414
2009,5,MG,reboque,77100
2009,9,MG,reboque,79562
2009,11,MG,reboque,80778
2009,1,MG,reboque,74936
2009,3,MG,reboque,76039
2009,4,MG,reboque,76564
2009,10,MG,reboque,80184
2009,6,MG,reboque,77651
2009,8,MG,reboque,78958
2009,7,MG,reboque,78337
2009,12,MG,reboque,81355
2010,9,MG,reboque,87782
2010,10,MG,reboque,88580
2010,11,MG,reboque,89228
2010,6,MG,reboque,85465
2010,3,MG,reboque,83277
2010,8,MG,reboque,87055
2010,12,MG,reboque,89948
2010,4,MG,reboque,83970
2010,2,MG,reboque,82644
2010,5,MG,reboque,84719
2010,7,MG,reboque,86206
2010,1,MG,reboque,82071
2011,7,MG,reboque,95743
2011,3,MG,reboque,92359
2011,12,MG,reboque,100489
2011,6,MG,reboque,94803
2011,1,MG,reboque,90684
2011,11,MG,reboque,99692
2011,8,MG,reboque,96878
2011,4,MG,reboque,93142
2011,10,MG,reboque,98767
2011,5,MG,reboque,93978
2011,2,MG,reboque,91452
2011,9,MG,reboque,97900
2012,4,MG,reboque,104004
2012,10,MG,reboque,110111
2012,12,MG,reboque,111899
2012,1,MG,reboque,101299
2012,9,MG,reboque,109077
2012,3,MG,reboque,103226
2012,8,MG,reboque,108106
2012,2,MG,reboque,102180
2012,6,MG,reboque,105904
2012,11,MG,reboque,111045
2012,5,MG,reboque,104984
2012,7,MG,reboque,106976
2013,12,MG,reboque,124531
2013,1,MG,reboque,112861
2013,5,MG,reboque,116768
2013,11,MG,reboque,123614
2013,7,MG,reboque,119016
2013,2,MG,reboque,113713
2013,9,MG,reboque,121374
2013,10,MG,reboque,122385
2013,3,MG,reboque,114736
2013,6,MG,reboque,117776
2013,8,MG,reboque,120175
2013,4,MG,reboque,115756
2014,1,MG,reboque,125687
2014,6,MG,reboque,131014
2014,5,MG,reboque,130066
2014,9,MG,reboque,134755
2014,2,MG,reboque,126822
2014,4,MG,reboque,128938
2014,10,MG,reboque,136081
2014,11,MG,reboque,137135
2014,12,MG,reboque,138129
2014,7,MG,reboque,132252
2014,3,MG,reboque,127845
2014,8,MG,reboque,133475
2015,3,MG,reboque,141312
2015,12,MG,reboque,151140
2015,5,MG,reboque,143424
2015,1,MG,reboque,139263
2015,7,MG,reboque,145739
2015,4,MG,reboque,142299
2015,10,MG,reboque,149166
2015,11,MG,reboque,150185
2015,8,MG,reboque,146980
2015,9,MG,reboque,148128
2015,6,MG,reboque,144515
2015,2,MG,reboque,140171
2016,12,MG,reboque,163779
2016,1,MG,reboque,152083
2016,9,MG,reboque,160754
2016,8,MG,reboque,159670
2016,7,MG,reboque,158374
2016,5,MG,reboque,156163
2016,11,MG,reboque,162863
2016,10,MG,reboque,161871
2016,6,MG,reboque,157238
2016,3,MG,reboque,154094
2016,2,MG,reboque,152946
2016,4,MG,reboque,155078
2017,2,MG,reboque,165765
2017,1,MG,reboque,164754
2017,4,MG,reboque,167927
2017,10,MG,reboque,174713
2017,11,MG,reboque,175684
2017,12,MG,reboque,176580
2017,7,MG,reboque,171276
2017,5,MG,reboque,168972
2017,3,MG,reboque,166928
2017,8,MG,reboque,172584
2017,9,MG,reboque,173662
2017,6,MG,reboque,170084
2018,7,MG,reboque,183738
2018,5,MG,reboque,181455
2018,9,MG,reboque,186297
2018,3,MG,reboque,179590
2018,2,MG,reboque,178543
2018,10,MG,reboque,187427
2018,4,MG,reboque,180570
2018,8,MG,reboque,185144
2018,1,MG,reboque,177650
2018,11,MG,reboque,188369
2018,6,MG,reboque,182597
2018,12,MG,reboque,189205
2019,7,MG,reboque,196915
2019,2,MG,reboque,191325
2019,1,MG,reboque,190239
2019,10,MG,reboque,200571
2019,5,MG,reboque,194674
2019,8,MG,reboque,198098
2019,6,MG,reboque,195642
2019,4,MG,reboque,193570
2019,3,MG,reboque,192393
2019,12,MG,reboque,202618
2019,11,MG,reboque,201667
2019,9,MG,reboque,199309
2020,4,MG,reboque,205953
2020,12,MG,reboque,219518
2020,10,MG,reboque,216398
2020,9,MG,reboque,214470
2020,1,MG,reboque,203750
2020,7,MG,reboque,210535
2020,11,MG,reboque,218072
2020,6,MG,reboque,208624
2020,2,MG,reboque,204452
2020,3,MG,reboque,205315
2020,8,MG,reboque,212462
2020,5,MG,reboque,207101
2021,8,MG,reboque,230827
2021,12,MG,reboque,234523
2021,11,MG,reboque,233619
2021,6,MG,reboque,228167
2021,3,MG,reboque,223700
2021,7,MG,reboque,229685
2021,2,MG,reboque,222159
2021,4,MG,reboque,224970
2021,1,MG,reboque,220785
2021,9,MG,reboque,231831
2021,10,MG,reboque,232764
2021,5,MG,reboque,226610
2022,12,MG,reboque,245320
2022,9,MG,reboque,242638
2022,2,MG,reboque,212986
2022,10,MG,reboque,243520
2022,4,MG,reboque,214567
2022,6,MG,reboque,216504
2022,3,MG,reboque,213805
2022,8,MG,reboque,240864
2022,11,MG,reboque,244449
2022,7,MG,reboque,217602
2022,5,MG,reboque,215640
2022,1,MG,reboque,235158
2023,12,MG,reboque,258246
2023,5,MG,reboque,250345
2023,2,MG,reboque,247017
2023,11,MG,reboque,257216
2023,10,MG,reboque,256162
2023,4,MG,reboque,249250
2023,9,MG,reboque,255019
2023,6,MG,reboque,251423
2023,3,MG,reboque,248245
2023,7,MG,reboque,252585
2023,1,MG,reboque,246200
2023,8,MG,reboque,253891
2003,6,MG,caminhao,181163
2003,2,MG,caminhao,179630
2003,1,MG,caminhao,179185
2003,7,MG,caminhao,181726
2003,9,MG,caminhao,
2003,4,MG,caminhao,180486
2003,3,MG,caminhao,180159
2003,10,MG,caminhao,182961
2003,11,MG,caminhao,183202
2003,12,MG,caminhao,183391
2003,5,MG,caminhao,180751
2003,8,MG,caminhao,
2004,6,MG,caminhao,186193
2004,5,MG,caminhao,185693
2004,3,MG,caminhao,184782
2004,7,MG,caminhao,186815
2004,4,MG,caminhao,185185
2004,10,MG,caminhao,188249
2004,9,MG,caminhao,187883
2004,8,MG,caminhao,187324
2004,11,MG,caminhao,188767
2004,12,MG,caminhao,189401
2005,8,MG,caminhao,194975
2005,7,MG,caminhao,194282
2005,6,MG,caminhao,193489
2005,10,MG,caminhao,196533
2005,9,MG,caminhao,195598
2005,5,MG,caminhao,192674
2005,1,MG,caminhao,190024
2005,2,MG,caminhao,190609
2005,3,MG,caminhao,191261
2005,4,MG,caminhao,192024
2005,12,MG,caminhao,197766
2005,11,MG,caminhao,197153
2006,10,MG,caminhao,204396
2006,2,MG,caminhao,198935
2006,11,MG,caminhao,205164
2006,5,MG,caminhao,201017
2006,12,MG,caminhao,205831
2006,8,MG,caminhao,202998
2006,6,MG,caminhao,201668
